PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48428
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48428
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48428
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32507
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32507
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48429
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48429
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48429
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48429
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48429
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48429
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32508
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32508
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48430
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48430
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48430
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48430
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48430
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48430
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32509
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32509
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48431
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48431
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48431
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48431
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48431
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48431
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32510
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32510
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48432
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48432
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48432
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48432
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48432
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48432
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48433
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48433
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48433
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48433
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48433
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48433
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48434
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48434
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48434
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48434
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48434
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48434
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48435
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48435
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48435
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48435
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48435
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48435
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48436
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48436
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48436
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48436
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48436
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48436
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48437
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48437
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48437
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48437
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48437
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48437
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48438
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48438
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48438
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48438
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48438
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48438
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48439
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48439
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48439
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48439
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48439
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48439
