PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,32487
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,32487
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,32487
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48425
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48425
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48425
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48425
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48425
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48425
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32504
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32504
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48426
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48426
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48426
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48426
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48426
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48426
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32505
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32505
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48427
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48427
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48427
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48427
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48427
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48427
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32506
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32506
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48428
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48428
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48428
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48428
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48428
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48428
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32507
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32507
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48429
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48429
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48429
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48429
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48429
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48429
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32508
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32508
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48430
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48430
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48430
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48430
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48430
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48430
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32509
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32509
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48431
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48431
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48431
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48431
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48431
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48431
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32510
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,32510
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48432
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48432
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48432
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48432
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48432
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48432
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48433
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48433
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48433
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48433
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48433
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48433
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48434
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48434
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48434
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48434
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48434
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48434
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48435
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48435
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48435
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48435
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48435
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48435
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48436
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48436
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48436
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48436
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48436
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48436
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48437
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48437
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48437
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48437
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48437
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48437
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48438
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48438
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48438
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48438
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48438
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48438
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48439
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48439
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48439
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,48439
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,48439
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,48439
ETOpenOpt,2100469,GPL SCAN PING NMAP,,,,,,32487
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,32487
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,,,,,,32487
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,,,,,,32487
ETOpenOpt,2100469,GPL SCAN PING NMAP,,,,,,32487
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,32487
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,,,,,,32487
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,,,,,,32487
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48425
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48425
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48425
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48425
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32504
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,,,,,,32504
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,,,,,,32504
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32504
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,13268
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,28444
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48426
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48426
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48426
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48426
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32505
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32505
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,5644
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,3255
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48427
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48427
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48427
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48427
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32506
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32506
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,60071
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,31312
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48428
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48428
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48428
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48428
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32507
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,42859
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,45391
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32507
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48429
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48429
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48429
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48429
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32508
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32508
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,47422
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,55281
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48430
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48430
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48430
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48430
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32509
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32509
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,5444
ETOpenOpt,2100472,GPL ICMP_INFO redirect host,,,,,,63963
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48431
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48431
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48431
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48431
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32510
ETOpenOpt,2100408,GPL ICMP_INFO Echo Reply,,,,,,32510
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48432
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48432
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48432
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48432
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48433
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48433
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48433
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48433
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48434
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48434
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48434
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48434
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48435
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48435
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48435
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48435
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48436
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48436
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48436
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48436
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48437
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48437
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48437
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48437
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48438
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48438
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48438
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48438
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48439
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48439
ETOpenOpt,2100366,GPL ICMP_INFO PING *NIX,,,,,,48439
ETOpenOpt,2100384,GPL ICMP_INFO PING,,,,,,48439
