PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,17351
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,50821
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,50821
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,50821
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,17352
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,50821
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,50821
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,50821
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,17352
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,50822
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,50822
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,50822
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,17353
Talos,366,"""PROTOCOL-ICMP PING Unix""",,,,,,50822
Talos,29456,"""PROTOCOL-ICMP Unusual PING detected""",,,,,,50822
Talos,384,"""PROTOCOL-ICMP PING""",,,,,,50822
Talos,408,"""PROTOCOL-ICMP Echo Reply""",,,,,,17353
