ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
55310,651389,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('2XL9YC0UD7JPGOKRB6SE8SMF9PSUJ7SMR0830OQUAAI1HML6MK');console.log(document.cookie);</script>&user_token=2835b6a7f7fdf35b6016e601c29dbfce
94328,651389,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('2XL9YC0UD7JPGOKRB6SE8SMF9PSUJ7SMR0830OQUAAI1HML6MK');console.log(document.cookie);</script>&user_token=2835b6a7f7fdf35b6016e601c29dbfce
9999,651389,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('2XL9YC0UD7JPGOKRB6SE8SMF9PSUJ7SMR0830OQUAAI1HML6MK');console.log(document.cookie);</script>&user_token=2835b6a7f7fdf35b6016e601c29dbfce
14984,651571,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,651571,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,644885,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('8NX5C0QVYIDM6Y5ZPNXLUYPGSSRGDNJTGU6KJ1GYTRII4017MI');console.log(document.cookie);</script>&user_token=b391529bd9601ce19b6dba0f0a5edc5f
9999,651552,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
14984,651384,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('I201FWI9ILZAMENP3SUH8NLI0OZRIVLTLV8ORX2IWPF6NXJ3RO');console.log(document.cookie);</script>&user_token=60c835eeb345eb94ed98f7c332cee47a
55310,651384,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('I201FWI9ILZAMENP3SUH8NLI0OZRIVLTLV8ORX2IWPF6NXJ3RO');console.log(document.cookie);</script>&user_token=60c835eeb345eb94ed98f7c332cee47a
94328,651384,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('I201FWI9ILZAMENP3SUH8NLI0OZRIVLTLV8ORX2IWPF6NXJ3RO');console.log(document.cookie);</script>&user_token=60c835eeb345eb94ed98f7c332cee47a
9999,651384,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('I201FWI9ILZAMENP3SUH8NLI0OZRIVLTLV8ORX2IWPF6NXJ3RO');console.log(document.cookie);</script>&user_token=60c835eeb345eb94ed98f7c332cee47a
9999,650766,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,650672,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('OK8M44Z1EJLT2QCHXHJN5O6D0P8G1DXXUEOJU1T69KZS77P8XD');console.log(document.cookie);</script>&user_token=25262246de12c4d233969ad1a0547345
14984,650975,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,650975,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
55310,650218,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('GAF2OX8WHUBCH2YS5TDN1U7A1I46RSQ5HRP9XGQEKERNGB1H7X');console.log(document.cookie);</script>&user_token=931c38d0c1dd6127761a5913bc78e119
94328,650218,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('GAF2OX8WHUBCH2YS5TDN1U7A1I46RSQ5HRP9XGQEKERNGB1H7X');console.log(document.cookie);</script>&user_token=931c38d0c1dd6127761a5913bc78e119
9999,650218,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('GAF2OX8WHUBCH2YS5TDN1U7A1I46RSQ5HRP9XGQEKERNGB1H7X');console.log(document.cookie);</script>&user_token=931c38d0c1dd6127761a5913bc78e119
9999,650238,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
14984,641544,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('CF1BG7F517IJQXYN5YMI6HYN6BPG5T79GSOWZVJT289RFNSB8D');console.log(document.cookie);</script>&user_token=d954d9915909d5abcac4792588f7b0fc
9999,641544,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('CF1BG7F517IJQXYN5YMI6HYN6BPG5T79GSOWZVJT289RFNSB8D');console.log(document.cookie);</script>&user_token=d954d9915909d5abcac4792588f7b0fc
9999,654731,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
55310,653168,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('BKGXI4HTHEW5FM5BQXG251OVR1E09TAMDMDYKLZ2F1H0PXRKPA');console.log(document.cookie);</script>&user_token=b8fbf28fdb848fe7ac81278359189a48
94328,653168,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('BKGXI4HTHEW5FM5BQXG251OVR1E09TAMDMDYKLZ2F1H0PXRKPA');console.log(document.cookie);</script>&user_token=b8fbf28fdb848fe7ac81278359189a48
9999,653168,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('BKGXI4HTHEW5FM5BQXG251OVR1E09TAMDMDYKLZ2F1H0PXRKPA');console.log(document.cookie);</script>&user_token=b8fbf28fdb848fe7ac81278359189a48
14984,654737,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,654737,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,650456,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('A5OMNA1HEE8A9YZMHXI45T1551LX6ZSJ0TGQ5IY3AKMTVDK327');console.log(document.cookie);</script>&user_token=beebfecf27d126a0e83336bc5008f6e5
9999,653328,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,653328,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/login.php
9999,651358,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
14984,652269,5,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('0K0T0A7EXHNBB8WFMZCA7PRO0QHILQCINO6SCQFG77EL6A65K9');console.log(document.cookie);</script>&user_token=f329dc04351e67f2f93cb98225a4780c
55310,652269,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('0K0T0A7EXHNBB8WFMZCA7PRO0QHILQCINO6SCQFG77EL6A65K9');console.log(document.cookie);</script>&user_token=f329dc04351e67f2f93cb98225a4780c
94328,652269,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('0K0T0A7EXHNBB8WFMZCA7PRO0QHILQCINO6SCQFG77EL6A65K9');console.log(document.cookie);</script>&user_token=f329dc04351e67f2f93cb98225a4780c
9999,652269,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('0K0T0A7EXHNBB8WFMZCA7PRO0QHILQCINO6SCQFG77EL6A65K9');console.log(document.cookie);</script>&user_token=f329dc04351e67f2f93cb98225a4780c
9999,650657,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,653328,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/dvwa/images/login_logo.png
9999,650949,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('9BRQ75050EHNY2C4XOLNA790HZISXQSM8FYCU90DBKBCS8CKZX');console.log(document.cookie);</script>&user_token=5dbd1ad4dedc5ede944165cd44d3310b
14984,641180,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,641180,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
55310,652529,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('XUSY3DER9IKO2N1FFZTFEEHZEL3GR1ZIVIHAMYGUAQHGWDRAJJ');console.log(document.cookie);</script>&user_token=60bf85f9859a711a5fc577b77bb8f620
94328,652529,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('XUSY3DER9IKO2N1FFZTFEEHZEL3GR1ZIVIHAMYGUAQHGWDRAJJ');console.log(document.cookie);</script>&user_token=60bf85f9859a711a5fc577b77bb8f620
9999,652529,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('XUSY3DER9IKO2N1FFZTFEEHZEL3GR1ZIVIHAMYGUAQHGWDRAJJ');console.log(document.cookie);</script>&user_token=60bf85f9859a711a5fc577b77bb8f620
9999,638202,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
14984,652307,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('WAZQHFUWWVLV4ATEBKZMSLRWEBFI92RDLF6XOQ6QM3PQWNPAEI');console.log(document.cookie);</script>&user_token=eaa6b7c759e3c5de523b92459652e8c4
9999,652307,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('WAZQHFUWWVLV4ATEBKZMSLRWEBFI92RDLF6XOQ6QM3PQWNPAEI');console.log(document.cookie);</script>&user_token=eaa6b7c759e3c5de523b92459652e8c4
9999,651248,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
55310,643378,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('VWR2V73G4DLMGC9RP6932WQE5VF8VWX6BIK1W7KS4ZAHUSJ9TK');console.log(document.cookie);</script>&user_token=7bdadebfcd4d20649ebe68489becb96c
94328,643378,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('VWR2V73G4DLMGC9RP6932WQE5VF8VWX6BIK1W7KS4ZAHUSJ9TK');console.log(document.cookie);</script>&user_token=7bdadebfcd4d20649ebe68489becb96c
9999,643378,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('VWR2V73G4DLMGC9RP6932WQE5VF8VWX6BIK1W7KS4ZAHUSJ9TK');console.log(document.cookie);</script>&user_token=7bdadebfcd4d20649ebe68489becb96c
14984,651481,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,651481,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,650848,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('XIHGIT75A30CIP9DSM6OZZ3W1TRDTCEFOBI67ZMJFJTNLGAC8Q');console.log(document.cookie);</script>&user_token=1c74a820496d344e49863ea5e6f85d39
9999,656054,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
14984,645894,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('LFS7VJBRJNWJTAMFVI2VEVM44WES8LHET3QAYPMBPV5U0RH1E7');console.log(document.cookie);</script>&user_token=fa63f112627755337ecbac18484f8aeb
55310,645894,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('LFS7VJBRJNWJTAMFVI2VEVM44WES8LHET3QAYPMBPV5U0RH1E7');console.log(document.cookie);</script>&user_token=fa63f112627755337ecbac18484f8aeb
94328,645894,2,3,Generic Cross-Site Scripting Vulnerability,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('LFS7VJBRJNWJTAMFVI2VEVM44WES8LHET3QAYPMBPV5U0RH1E7');console.log(document.cookie);</script>&user_token=fa63f112627755337ecbac18484f8aeb
9999,645894,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('LFS7VJBRJNWJTAMFVI2VEVM44WES8LHET3QAYPMBPV5U0RH1E7');console.log(document.cookie);</script>&user_token=fa63f112627755337ecbac18484f8aeb
9999,651416,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,650117,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('6688S974I3QA6GDXWOSDL23VRC7DGT25CXOYRR2WTO4NEGXFN4');console.log(document.cookie);</script>&user_token=886957e0a81296d54139444136df716c
14984,652531,3,1,Suspicious HTTP Evasion Found,spyware,tcp,18.218.115.60,172.31.69.28,spyware,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,652531,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
55310,655895,2,3,DVWA Web Application Attack Detection,code-execution,tcp,18.218.115.60,172.31.69.28,vulnerability,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('R2DKY72KWN6JN827P9MHW1W1DV7ESCNRCVHF74Y7J123MDFMTM');console.log(document.cookie);</script>&user_token=bb7c421a32169425ef3f1e8f44d5c80b
